                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.1425,                 2.5156,                 1.0497,                0.01111,                      1,                 0.4975,                0.14925,                 1.4587,                 8.3927,                 1.0903,              0.0008416,              0.0008416,              0.0008416
                     18,                 1.0773,                 3.1221,                 1.0781,                0.01111,                      1,                 0.4975,                0.14925,                 1.4587,                 8.3927,                 1.0903,              0.0008317,              0.0008317,              0.0008317
                     19,                 1.1205,                 2.2358,                  1.012,                0.01111,                      1,                 0.4975,                0.14925,                 1.4587,                 8.3927,                 1.0903,              0.0008218,              0.0008218,              0.0008218
                     20,                 0.9792,                 2.8319,                 1.0521,                0.01176,                      1,                 0.4975,                  0.199,                  1.457,                 8.3155,                 1.1166,              0.0008119,              0.0008119,              0.0008119
                     21,                 1.0673,                 2.5609,                 1.0141,                0.01111,                      1,                 0.4975,                0.14925,                 1.4587,                 8.3927,                 1.0903,               0.000802,               0.000802,               0.000802
                     22,                 1.1696,                  2.724,                 1.0668,                0.01111,                      1,                 0.4975,                0.14925,                 1.4587,                 8.3927,                 1.0903,              0.0007921,              0.0007921,              0.0007921
                     23,                 1.1916,                      3,                 1.1305,                0.01111,                      1,                 0.4975,                0.14925,                 1.4587,                 8.3927,                 1.0903,              0.0007822,              0.0007822,              0.0007822
                     24,                 1.1792,                 2.8819,                 1.0906,                0.01087,                      1,                  0.995,                 0.1592,                 1.8179,                 8.6708,                 1.1592,              0.0007723,              0.0007723,              0.0007723
                     25,                 1.0274,                 2.4026,                0.98887,                0.01087,                      1,                  0.995,                 0.1592,                 1.8179,                 8.6708,                 1.1592,              0.0007624,              0.0007624,              0.0007624
                     26,                0.95246,                 1.9254,                0.94243,                0.01087,                      1,                  0.995,                 0.1592,                 1.8179,                 8.6708,                 1.1592,              0.0007525,              0.0007525,              0.0007525
                     27,                0.91844,                 1.9916,                0.97109,                0.01087,                      1,                  0.995,                 0.1592,                 1.8179,                 8.6708,                 1.1592,              0.0007426,              0.0007426,              0.0007426
                     28,                 0.8921,                 2.3803,                 1.0329,                0.01087,                      1,                  0.995,                 0.1592,                 1.8179,                 8.6708,                 1.1592,              0.0007327,              0.0007327,              0.0007327
                     29,                0.93133,                 1.9398,                 1.0276,                0.01087,                      1,                  0.995,                 0.1592,                 1.8179,                 8.6708,                 1.1592,              0.0007228,              0.0007228,              0.0007228
                     30,                0.92176,                 2.3123,                0.96366,                0.01087,                      1,                  0.995,                 0.1592,                 1.8179,                 8.6708,                 1.1592,              0.0007129,              0.0007129,              0.0007129
                     31,                 1.0805,                 2.0583,                 1.0027,                0.01087,                      1,                  0.995,                 0.1592,                 1.8179,                 8.6708,                 1.1592,               0.000703,               0.000703,               0.000703
                     32,                 1.0537,                 2.3228,                 1.0874,                0.01064,                      1,                 0.4975,                0.14925,                 1.4835,                 7.9735,                0.94828,              0.0006931,              0.0006931,              0.0006931
                     33,                0.65718,                 2.2028,                0.89393,                0.01064,                      1,                 0.4975,                0.14925,                 1.4835,                 7.9735,                0.94828,              0.0006832,              0.0006832,              0.0006832
                     34,                 0.9124,                 1.8205,                0.90445,                0.01064,                      1,                 0.4975,                0.14925,                 1.4835,                 7.9735,                0.94828,              0.0006733,              0.0006733,              0.0006733
                     35,                0.76239,                 2.0708,                0.93599,                0.01064,                      1,                 0.4975,                0.14925,                 1.4835,                 7.9735,                0.94828,              0.0006634,              0.0006634,              0.0006634
                     36,                0.79599,                 2.8425,                0.89155,                0.01064,                      1,                 0.4975,                0.14925,                 1.4835,                 7.9735,                0.94828,              0.0006535,              0.0006535,              0.0006535
                     37,                0.74557,                 1.8909,                0.93532,                0.01064,                      1,                 0.4975,                0.14925,                 1.4835,                 7.9735,                0.94828,              0.0006436,              0.0006436,              0.0006436
                     38,                  1.077,                 2.4045,                 1.0316,                0.01064,                      1,                 0.4975,                0.14925,                 1.4835,                 7.9735,                0.94828,              0.0006337,              0.0006337,              0.0006337
                     39,                0.78304,                 2.4495,                0.97819,                0.01064,                      1,                 0.4975,                0.14925,                 1.4835,                 7.9735,                0.94828,              0.0006238,              0.0006238,              0.0006238
                     40,                0.71672,                 1.7272,                0.85347,                 0.0119,                      1,                  0.995,                  0.199,                 1.1583,                 7.8119,                0.88785,              0.0006139,              0.0006139,              0.0006139
                     41,                0.68936,                 1.8785,                0.90503,                 0.0119,                      1,                  0.995,                  0.199,                 1.1583,                 7.8119,                0.88785,               0.000604,               0.000604,               0.000604
                     42,                0.66416,                 2.0666,                0.95233,                 0.0119,                      1,                  0.995,                  0.199,                 1.1583,                 7.8119,                0.88785,              0.0005941,              0.0005941,              0.0005941
                     43,                 0.6858,                 1.7112,                0.85273,                 0.0119,                      1,                  0.995,                  0.199,                 1.1583,                 7.8119,                0.88785,              0.0005842,              0.0005842,              0.0005842
                     44,                0.87329,                 1.8663,                 1.0156,                 0.0119,                      1,                  0.995,                  0.199,                 1.1583,                 7.8119,                0.88785,              0.0005743,              0.0005743,              0.0005743
                     45,                0.72655,                  1.801,                0.92359,                 0.0119,                      1,                  0.995,                  0.199,                 1.1583,                 7.8119,                0.88785,              0.0005644,              0.0005644,              0.0005644
                     46,                0.79064,                  1.903,                0.95374,                 0.0119,                      1,                  0.995,                  0.199,                 1.1583,                 7.8119,                0.88785,              0.0005545,              0.0005545,              0.0005545
                     47,                0.65771,                 1.6094,                 0.8617,                 0.0119,                      1,                  0.995,                  0.199,                 1.1583,                 7.8119,                0.88785,              0.0005446,              0.0005446,              0.0005446
                     48,                0.72965,                 1.9724,                 0.8926,                0.01205,                      1,                 0.4975,                 0.0995,                 1.1459,                 7.6655,                0.82281,              0.0005347,              0.0005347,              0.0005347
                     49,                0.62976,                 1.7071,                0.93339,                0.01205,                      1,                 0.4975,                 0.0995,                 1.1459,                 7.6655,                0.82281,              0.0005248,              0.0005248,              0.0005248
                     50,                0.91152,                 1.8296,                 1.0129,                0.01205,                      1,                 0.4975,                 0.0995,                 1.1459,                 7.6655,                0.82281,              0.0005149,              0.0005149,              0.0005149
                     51,                0.70227,                 1.8003,                0.85587,                0.01205,                      1,                 0.4975,                 0.0995,                 1.1459,                 7.6655,                0.82281,               0.000505,               0.000505,               0.000505
                     52,                0.88114,                 2.0636,                0.97503,                0.01205,                      1,                 0.4975,                 0.0995,                 1.1459,                 7.6655,                0.82281,              0.0004951,              0.0004951,              0.0004951
                     53,                0.75257,                 1.9239,                0.89886,                0.01205,                      1,                 0.4975,                 0.0995,                 1.1459,                 7.6655,                0.82281,              0.0004852,              0.0004852,              0.0004852
                     54,                0.55245,                 1.5335,                0.89559,                0.01205,                      1,                 0.4975,                 0.0995,                 1.1459,                 7.6655,                0.82281,              0.0004753,              0.0004753,              0.0004753
                     55,                0.85979,                 2.1184,                 1.0892,                0.01205,                      1,                 0.4975,                 0.0995,                 1.1459,                 7.6655,                0.82281,              0.0004654,              0.0004654,              0.0004654
                     56,                0.80327,                 2.3017,                0.93148,                0.01176,                      1,                  0.995,                 0.2985,                 1.0447,                 7.5552,                0.77114,              0.0004555,              0.0004555,              0.0004555
                     57,                0.72615,                 1.5978,                 1.0216,                0.01176,                      1,                  0.995,                 0.2985,                 1.0447,                 7.5552,                0.77114,              0.0004456,              0.0004456,              0.0004456
                     58,                0.57817,                 1.3505,                0.87138,                0.01176,                      1,                  0.995,                 0.2985,                 1.0447,                 7.5552,                0.77114,              0.0004357,              0.0004357,              0.0004357
                     59,                0.51732,                 1.8695,                0.85471,                0.01176,                      1,                  0.995,                 0.2985,                 1.0447,                 7.5552,                0.77114,              0.0004258,              0.0004258,              0.0004258
                     60,                0.73107,                 2.1041,                0.97361,                0.01176,                      1,                  0.995,                 0.2985,                 1.0447,                 7.5552,                0.77114,              0.0004159,              0.0004159,              0.0004159
                     61,                 0.5664,                 1.6903,                0.85307,                0.01176,                      1,                  0.995,                 0.2985,                 1.0447,                 7.5552,                0.77114,               0.000406,               0.000406,               0.000406
                     62,                0.77332,                 1.6663,                0.89315,                0.01176,                      1,                  0.995,                 0.2985,                 1.0447,                 7.5552,                0.77114,              0.0003961,              0.0003961,              0.0003961
                     63,                0.70652,                 1.6704,                0.91749,                0.01176,                      1,                  0.995,                 0.2985,                 1.0447,                 7.5552,                0.77114,              0.0003862,              0.0003862,              0.0003862
                     64,                0.74702,                 1.7583,                0.98629,                0.01087,                      1,                  0.995,                 0.0995,                0.96642,                 7.5775,                0.78929,              0.0003763,              0.0003763,              0.0003763
                     65,                0.63277,                 1.5361,                0.92191,                0.01087,                      1,                  0.995,                 0.0995,                0.96642,                 7.5775,                0.78929,              0.0003664,              0.0003664,              0.0003664
                     66,                0.61163,                 1.6174,                0.85053,                0.01087,                      1,                  0.995,                 0.0995,                0.96642,                 7.5775,                0.78929,              0.0003565,              0.0003565,              0.0003565
                     67,                0.74112,                  1.922,                0.86366,                0.01087,                      1,                  0.995,                 0.0995,                0.96642,                 7.5775,                0.78929,              0.0003466,              0.0003466,              0.0003466
                     68,                 0.7637,                 1.8116,                0.96031,                0.01087,                      1,                  0.995,                 0.0995,                0.96642,                 7.5775,                0.78929,              0.0003367,              0.0003367,              0.0003367
                     69,                0.65557,                 1.4505,                0.87344,                0.01087,                      1,                  0.995,                 0.0995,                0.96642,                 7.5775,                0.78929,              0.0003268,              0.0003268,              0.0003268
                     70,                0.70066,                   1.72,                0.87675,                0.01087,                      1,                  0.995,                 0.0995,                0.96642,                 7.5775,                0.78929,              0.0003169,              0.0003169,              0.0003169
                     71,                0.58625,                 1.3312,                0.91473,                0.01087,                      1,                  0.995,                 0.0995,                0.96642,                 7.5775,                0.78929,               0.000307,               0.000307,               0.000307
                     72,                 0.6002,                 1.6569,                0.91724,                0.01136,                      1,                 0.4975,                 0.0995,                0.92095,                 7.5509,                0.79193,              0.0002971,              0.0002971,              0.0002971
                     73,                0.65748,                 1.8827,                0.94287,                0.01136,                      1,                 0.4975,                 0.0995,                0.92095,                 7.5509,                0.79193,              0.0002872,              0.0002872,              0.0002872
                     74,                0.73803,                 1.5767,                0.95243,                0.01136,                      1,                 0.4975,                 0.0995,                0.92095,                 7.5509,                0.79193,              0.0002773,              0.0002773,              0.0002773
                     75,                0.73711,                 1.5301,                 0.9948,                0.01136,                      1,                 0.4975,                 0.0995,                0.92095,                 7.5509,                0.79193,              0.0002674,              0.0002674,              0.0002674
                     76,                0.69607,                 1.8325,                0.99174,                0.01136,                      1,                 0.4975,                 0.0995,                0.92095,                 7.5509,                0.79193,              0.0002575,              0.0002575,              0.0002575
                     77,                0.60496,                  1.458,                0.86745,                0.01136,                      1,                 0.4975,                 0.0995,                0.92095,                 7.5509,                0.79193,              0.0002476,              0.0002476,              0.0002476
                     78,                0.63154,                 1.5648,                0.86609,                0.01136,                      1,                 0.4975,                 0.0995,                0.92095,                 7.5509,                0.79193,              0.0002377,              0.0002377,              0.0002377
                     79,                0.67346,                 1.6252,                0.93629,                0.01136,                      1,                 0.4975,                 0.0995,                0.92095,                 7.5509,                0.79193,              0.0002278,              0.0002278,              0.0002278
                     80,                0.64493,                 1.6577,                0.89586,                0.01111,                      1,                 0.4975,                0.24875,                0.87033,                 7.4595,                0.80961,              0.0002179,              0.0002179,              0.0002179
                     81,                0.47717,                 1.2522,                0.89278,                0.01111,                      1,                 0.4975,                0.24875,                0.87033,                 7.4595,                0.80961,               0.000208,               0.000208,               0.000208
                     82,                 0.5278,                 1.5675,                0.84172,                0.01111,                      1,                 0.4975,                0.24875,                0.87033,                 7.4595,                0.80961,              0.0001981,              0.0001981,              0.0001981
                     83,                0.44659,                 1.3778,                0.86307,                0.01111,                      1,                 0.4975,                0.24875,                0.87033,                 7.4595,                0.80961,              0.0001882,              0.0001882,              0.0001882
                     84,                0.50652,                 1.4024,                0.84361,                0.01111,                      1,                 0.4975,                0.24875,                0.87033,                 7.4595,                0.80961,              0.0001783,              0.0001783,              0.0001783
                     85,                  0.642,                 1.4665,                0.81555,                0.01111,                      1,                 0.4975,                0.24875,                0.87033,                 7.4595,                0.80961,              0.0001684,              0.0001684,              0.0001684
                     86,                0.86688,                 1.7547,                0.97057,                0.01111,                      1,                 0.4975,                0.24875,                0.87033,                 7.4595,                0.80961,              0.0001585,              0.0001585,              0.0001585
                     87,                0.59633,                 1.2692,                0.86175,                0.01111,                      1,                 0.4975,                0.24875,                0.87033,                 7.4595,                0.80961,              0.0001486,              0.0001486,              0.0001486
                     88,                0.60411,                 1.5252,                0.95581,                0.01075,                      1,                  0.995,                 0.4975,                0.92079,                 7.2245,                0.84549,              0.0001387,              0.0001387,              0.0001387
                     89,                0.74987,                   1.32,                 1.0069,                0.01075,                      1,                  0.995,                 0.4975,                0.92079,                 7.2245,                0.84549,              0.0001288,              0.0001288,              0.0001288
                     90,                0.62319,                 1.3438,                0.89574,                0.01075,                      1,                  0.995,                 0.4975,                0.92079,                 7.2245,                0.84549,              0.0001189,              0.0001189,              0.0001189
                     91,                0.43226,                 1.7501,                0.75575,                0.01075,                      1,                  0.995,                 0.4975,                0.92079,                 7.2245,                0.84549,               0.000109,               0.000109,               0.000109
                     92,                0.51103,                 1.8334,                0.86958,                0.01075,                      1,                  0.995,                 0.4975,                0.92079,                 7.2245,                0.84549,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                0.58932,                 1.7765,                0.92557,                0.01075,                      1,                  0.995,                 0.4975,                0.92079,                 7.2245,                0.84549,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                0.43075,                 1.7525,                0.90874,                0.01075,                      1,                  0.995,                 0.4975,                0.92079,                 7.2245,                0.84549,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.53798,                 1.7484,                0.82039,                0.01075,                      1,                  0.995,                 0.4975,                0.92079,                 7.2245,                0.84549,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                0.59413,                 2.0257,                0.86432,                0.01087,                      1,                  0.995,                 0.4975,                0.91779,                 7.0271,                0.84036,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.54268,                 1.5921,                 0.9031,                0.01087,                      1,                  0.995,                 0.4975,                0.91779,                 7.0271,                0.84036,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                  0.552,                 1.4231,                0.87478,                0.01087,                      1,                  0.995,                 0.4975,                0.91779,                 7.0271,                0.84036,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                0.58166,                 1.6718,                 0.8951,                0.01087,                      1,                  0.995,                 0.4975,                0.91779,                 7.0271,                0.84036,               2.98e-05,               2.98e-05,               2.98e-05
                    100,                0.51908,                 1.5961,                0.84718,                0.01087,                      1,                  0.995,                 0.4975,                0.91779,                 7.0271,                0.84036,               1.99e-05,               1.99e-05,               1.99e-05
