                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0695,                  3.962,                 1.1514,                0.00164,                    0.5,                0.12708,                0.08868,                 1.1594,                 3.9822,                 1.1466,                  0.001,                  0.001,                  0.001
                      2,                   1.82,                 4.3611,                 1.6449,                0.00164,                    0.5,                0.12708,                0.08868,                 1.1594,                 3.9822,                 1.1466,               0.000505,               0.000505,               0.000505
